999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.99081	0.00000	0.00002	0.00000	0.00917
2	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
3	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
4	0.00000	0.76782	0.00017	0.03976	0.00003	0.19221
5	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
6	0.00000	0.99794	0.00000	0.00000	0.00000	0.00206
7	0.00000	0.87873	0.00000	0.00012	0.00000	0.12115
8	0.00000	0.99880	0.00000	0.00000	0.00000	0.00120
9	0.00000	0.99972	0.00000	0.00000	0.00000	0.00028
10	0.34838	0.00000	0.00000	0.00331	0.64831	0.00000
11	0.99993	0.00000	0.00000	0.00000	0.00007	0.00000
12	0.00000	0.36144	0.00003	0.08015	0.00000	0.55838
13	0.00000	0.99972	0.00000	0.00000	0.00000	0.00028
14	0.00000	0.99958	0.00000	0.00000	0.00000	0.00042
15	0.00000	0.99440	0.00000	0.00002	0.00000	0.00558
16	0.00000	0.99093	0.00000	0.00007	0.00000	0.00900
17	0.99985	0.00000	0.00000	0.00000	0.00015	0.00000
18	0.74816	0.00000	0.00012	0.04200	0.20971	0.00002
19	0.00000	0.69568	0.00102	0.07535	0.00035	0.22759
20	0.99947	0.00000	0.00000	0.00000	0.00053	0.00000
21	0.00000	0.81136	0.00007	0.02706	0.00001	0.16151
22	0.00000	0.99707	0.00000	0.00001	0.00000	0.00292
23	0.98869	0.00000	0.00000	0.00007	0.01123	0.00000
24	0.95331	0.00000	0.00000	0.00015	0.04654	0.00000
25	0.99751	0.00000	0.00000	0.00000	0.00249	0.00000
26	0.00000	0.99976	0.00000	0.00000	0.00000	0.00024
27	0.00000	0.99986	0.00000	0.00000	0.00000	0.00014
28	0.00000	0.95375	0.00000	0.00007	0.00000	0.04618
29	0.00000	0.99972	0.00000	0.00000	0.00000	0.00028
30	0.99784	0.00000	0.00000	0.00000	0.00216	0.00000
31	0.99860	0.00000	0.00000	0.00000	0.00140	0.00000
32	0.00000	0.96144	0.00000	0.00145	0.00000	0.03710
33	0.99698	0.00000	0.00000	0.00000	0.00301	0.00000
34	0.00117	0.03913	0.01458	0.58369	0.01741	0.34403
35	0.00966	0.45194	0.06271	0.16668	0.03971	0.26930
36	0.00000	0.99926	0.00000	0.00000	0.00000	0.00074
37	0.99951	0.00000	0.00000	0.00000	0.00049	0.00000
38	0.99987	0.00000	0.00000	0.00000	0.00013	0.00000
39	0.00000	0.99365	0.00000	0.00000	0.00000	0.00635
40	0.00000	0.99986	0.00000	0.00000	0.00000	0.00014
41	0.00000	0.99955	0.00000	0.00000	0.00000	0.00045
42	0.00000	0.99811	0.00000	0.00000	0.00000	0.00189
43	0.90533	0.00000	0.00000	0.00002	0.09465	0.00000
44	0.00000	0.95110	0.00000	0.00002	0.00000	0.04888
45	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
46	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
47	0.00000	0.99813	0.00000	0.00000	0.00000	0.00187
48	0.57614	0.00000	0.00000	0.00063	0.42323	0.00000
49	0.99877	0.00000	0.00000	0.00000	0.00123	0.00000
50	0.00000	0.99501	0.00000	0.00002	0.00000	0.00497
51	0.00000	0.99895	0.00000	0.00000	0.00000	0.00105
52	0.00000	0.99895	0.00000	0.00000	0.00000	0.00105
53	0.20999	0.00000	0.00000	0.04130	0.74871	0.00000
54	0.00000	0.99592	0.00000	0.00000	0.00000	0.00408
55	0.00000	0.99753	0.00000	0.00000	0.00000	0.00247
56	0.05056	0.00000	0.04102	0.64658	0.24413	0.01770
57	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
58	0.00000	0.98986	0.00000	0.00000	0.00000	0.01014
59	0.00000	0.85928	0.00001	0.01583	0.00000	0.12488
60	0.00000	0.99923	0.00000	0.00000	0.00000	0.00077
61	0.00000	0.99985	0.00000	0.00000	0.00000	0.00015
62	0.00000	0.97609	0.00000	0.00008	0.00000	0.02384
63	0.00000	0.99975	0.00000	0.00000	0.00000	0.00025
64	0.00000	0.99316	0.00000	0.00000	0.00000	0.00684
65	0.00000	0.99752	0.00000	0.00000	0.00000	0.00248
66	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
67	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
68	0.00000	0.99883	0.00000	0.00000	0.00000	0.00117
