999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.99964	0.00000	0.00000	0.00000	0.00036
2	0.00000	0.99989	0.00000	0.00000	0.00000	0.00011
3	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
4	0.00000	0.97462	0.00000	0.00044	0.00000	0.02495
5	0.00000	0.99966	0.00000	0.00000	0.00000	0.00034
6	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
7	0.00000	0.99340	0.00000	0.00000	0.00000	0.00660
8	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
9	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
10	0.00000	0.00000	0.00168	0.05336	0.94495	0.00000
11	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
12	0.00000	0.81840	0.00000	0.00103	0.00000	0.18057
13	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
14	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
15	0.00000	0.99803	0.00000	0.00000	0.00000	0.00197
16	0.00000	0.99955	0.00000	0.00000	0.00000	0.00044
17	0.99997	0.00000	0.00000	0.00000	0.00003	0.00000
18	0.78311	0.00000	0.00036	0.03990	0.17655	0.00008
19	0.00000	0.73056	0.00000	0.04698	0.00000	0.22246
20	0.99994	0.00000	0.00000	0.00000	0.00006	0.00000
21	0.00000	0.00008	0.00001	0.99075	0.00154	0.00761
22	0.00000	0.99883	0.00000	0.00000	0.00000	0.00117
23	0.83295	0.00000	0.00000	0.00698	0.16006	0.00000
24	0.99978	0.00000	0.00000	0.00000	0.00022	0.00000
25	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
26	0.00000	0.99985	0.00000	0.00000	0.00000	0.00015
27	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
28	0.00000	0.98746	0.00000	0.00000	0.00000	0.01254
29	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
30	0.99993	0.00000	0.00000	0.00000	0.00007	0.00000
31	0.99995	0.00000	0.00000	0.00000	0.00005	0.00000
32	0.00000	0.99145	0.00000	0.00008	0.00000	0.00848
33	0.99978	0.00000	0.00000	0.00000	0.00022	0.00000
34	0.00000	0.86618	0.00020	0.01618	0.00003	0.11741
35	0.00000	0.93381	0.00000	0.00414	0.00000	0.06204
36	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
37	0.99992	0.00000	0.00000	0.00000	0.00008	0.00000
38	0.99994	0.00000	0.00000	0.00000	0.00006	0.00000
39	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
40	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
41	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
42	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
43	0.00016	0.00000	0.00000	0.00016	0.99968	0.00000
44	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
45	0.99924	0.00000	0.00000	0.00000	0.00076	0.00000
46	0.00000	0.99973	0.00000	0.00000	0.00000	0.00027
47	0.00000	0.99852	0.00000	0.00000	0.00000	0.00148
48	0.98410	0.00000	0.00000	0.00000	0.01590	0.00000
49	0.99968	0.00000	0.00000	0.00000	0.00032	0.00000
50	0.00000	0.97826	0.00000	0.00042	0.00000	0.02132
51	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
52	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
53	0.27136	0.00000	0.00000	0.01258	0.71607	0.00000
54	0.00000	0.99967	0.00000	0.00000	0.00000	0.00033
55	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
56	0.03683	0.00000	0.00000	0.77404	0.18913	0.00000
57	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
58	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
59	0.00000	0.99964	0.00000	0.00000	0.00000	0.00036
60	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
61	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
62	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
63	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
64	0.00000	0.95666	0.00000	0.00000	0.00000	0.04334
65	0.00000	0.99837	0.00000	0.00000	0.00000	0.00163
66	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
67	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
68	0.00000	0.99905	0.00000	0.00000	0.00000	0.00095
69	0.00001	0.71203	0.00183	0.06713	0.00057	0.21844
70	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
71	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
72	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
73	0.00000	0.99542	0.00000	0.00001	0.00000	0.00456
