999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
2	0.00000	0.99826	0.00000	0.00000	0.00000	0.00174
3	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
4	0.00000	0.97145	0.00000	0.00081	0.00000	0.02774
5	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
6	0.00000	0.99944	0.00000	0.00000	0.00000	0.00056
7	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
8	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
9	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
10	0.00000	0.00000	0.00000	0.00066	0.99934	0.00000
11	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
12	0.00000	0.97066	0.00000	0.00067	0.00000	0.02867
13	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
14	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
15	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
16	0.00000	0.99963	0.00000	0.00000	0.00000	0.00037
17	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
18	0.82915	0.00000	0.00000	0.02083	0.15002	0.00000
19	0.00000	0.94583	0.00000	0.00321	0.00000	0.05096
20	0.99993	0.00000	0.00000	0.00000	0.00007	0.00000
21	0.00000	0.39505	0.00096	0.27500	0.00082	0.32817
22	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
23	0.99841	0.00000	0.00000	0.00000	0.00159	0.00000
24	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
25	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
26	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
27	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
28	0.00000	0.22998	0.00000	0.00001	0.00000	0.77001
29	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
30	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
31	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
32	0.00000	0.98560	0.00000	0.00019	0.00000	0.01421
33	0.96576	0.00000	0.00000	0.00005	0.03419	0.00000
34	0.00004	0.07036	0.00360	0.50840	0.00354	0.41406
35	0.00000	0.99940	0.00000	0.00000	0.00000	0.00060
36	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
37	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
38	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
39	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
40	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
41	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
42	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
43	0.62100	0.00000	0.00000	0.00000	0.37900	0.00000
44	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
45	0.99997	0.00000	0.00000	0.00000	0.00003	0.00000
46	0.00000	0.03422	0.00000	0.00001	0.00000	0.96577
47	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
48	0.99992	0.00000	0.00000	0.00000	0.00008	0.00000
49	0.98534	0.00000	0.00000	0.00000	0.01466	0.00000
50	0.00000	0.98129	0.00000	0.00032	0.00000	0.01839
51	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
52	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
53	0.99814	0.00000	0.00000	0.00000	0.00186	0.00000
54	0.00000	0.99972	0.00000	0.00000	0.00000	0.00028
55	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
56	0.84085	0.00000	0.00000	0.01233	0.14681	0.00000
57	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
58	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
59	0.00000	0.99928	0.00000	0.00000	0.00000	0.00072
60	0.00000	0.99977	0.00000	0.00000	0.00000	0.00023
61	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
62	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
